season,team,games_scheduled,expected_wins,fair_win_line,wins,games,win_pct,transition,error
2023,South Carolina,11,5.888597653785488,5.5,5.0,12.0,0.4166666666666667,2022->2023,0.8885976537854878
2023,South Florida,13,3.8585969174016475,3.5,7.0,13.0,0.5384615384615384,2022->2023,-3.1414030825983525
2023,Southern Miss,12,5.492218333233831,4.5,3.0,12.0,0.25,2022->2023,2.492218333233831
2023,Stanford,12,4.190422209346254,3.5,3.0,12.0,0.25,2022->2023,1.190422209346254
2023,Syracuse,13,7.657409577936559,7.5,6.0,13.0,0.4615384615384615,2022->2023,1.6574095779365594
2023,TCU,12,9.638967628880726,9.5,5.0,12.0,0.4166666666666667,2022->2023,4.638967628880726
2023,Temple,12,4.569349858662295,4.5,3.0,12.0,0.25,2022->2023,1.569349858662295
2023,Tennessee,13,10.121558171032484,9.5,9.0,13.0,0.6923076923076923,2022->2023,1.1215581710324845
2023,Texas,14,10.28207093177886,9.5,12.0,14.0,0.8571428571428571,2022->2023,-1.7179290682211406
2023,Texas A&M,13,6.85736537200555,6.5,7.0,13.0,0.5384615384615384,2022->2023,-0.14263462799445037
2023,Texas State,13,4.946252283429898,4.5,8.0,13.0,0.6153846153846154,2022->2023,-3.0537477165701024
2023,Texas Tech,13,6.814569848208007,6.5,7.0,13.0,0.5384615384615384,2022->2023,-0.1854301517919934
2023,Toledo,14,9.512478937246177,9.5,11.0,14.0,0.7857142857142857,2022->2023,-1.4875210627538227
2023,Troy,14,9.47309623459854,9.5,11.0,14.0,0.7857142857142857,2022->2023,-1.5269037654014603
2023,Tulane,14,10.580574911314248,10.5,11.0,14.0,0.7857142857142857,2022->2023,-0.41942508868575246
2023,Tulsa,12,5.637258487418885,5.5,4.0,12.0,0.3333333333333333,2022->2023,1.637258487418885
2023,UAB,12,6.317856840635159,5.5,4.0,12.0,0.3333333333333333,2022->2023,2.3178568406351587
2023,UCF,13,7.8351614890712336,7.5,6.0,13.0,0.4615384615384615,2022->2023,1.8351614890712336
2023,UCLA,13,9.455443187824615,9.5,8.0,13.0,0.6153846153846154,2022->2023,1.4554431878246152
2023,UConn,12,5.060081341130234,4.5,3.0,12.0,0.25,2022->2023,2.0600813411302337
2023,UL Monroe,12,3.059516282035198,2.5,2.0,12.0,0.1666666666666666,2022->2023,1.0595162820351982
2023,UNLV,14,6.268230193441019,5.5,9.0,14.0,0.6428571428571429,2022->2023,-2.7317698065589813
2023,USC,13,10.07260768098964,9.5,8.0,13.0,0.6153846153846154,2022->2023,2.0726076809896394
2023,UTEP,10,5.376427097756757,4.5,3.0,12.0,0.25,2022->2023,2.376427097756757
2023,UTSA,13,8.5523898531681,8.5,9.0,13.0,0.6923076923076923,2022->2023,-0.4476101468319005
2023,Utah,13,9.914179376820615,9.5,8.0,13.0,0.6153846153846154,2022->2023,1.9141793768206146
2023,Utah State,13,5.05532010770399,4.5,6.0,13.0,0.4615384615384615,2022->2023,-0.9446798922960102
2023,Vanderbilt,12,3.9248845833549733,3.5,2.0,12.0,0.1666666666666666,2022->2023,1.9248845833549733
2023,Virginia,12,4.120121360034076,3.5,3.0,12.0,0.25,2022->2023,1.1201213600340756
2023,Virginia Tech,13,3.7274149195821202,3.5,7.0,13.0,0.5384615384615384,2022->2023,-3.2725850804178798
2023,Wake Forest,12,7.625058275698661,7.5,4.0,12.0,0.3333333333333333,2022->2023,3.6250582756986613
2023,Washington,15,9.365179150003776,8.5,14.0,15.0,0.9333333333333332,2022->2023,-4.634820849996224
2023,Washington State,12,7.879068458518099,7.5,5.0,12.0,0.4166666666666667,2022->2023,2.8790684585180992
2023,West Virginia,13,4.914480452424956,4.5,9.0,13.0,0.6923076923076923,2022->2023,-4.085519547575044
2023,Western Kentucky,11,7.594964561734447,7.5,8.0,13.0,0.6153846153846154,2022->2023,-0.40503543826555344
2023,Western Michigan,12,4.089686157227845,3.5,4.0,12.0,0.3333333333333333,2022->2023,0.08968615722784534
2023,Wisconsin,13,7.307373097045463,6.5,7.0,13.0,0.5384615384615384,2022->2023,0.30737309704546334
2023,Wyoming,13,6.231418251875727,5.5,9.0,13.0,0.6923076923076923,2022->2023,-2.768581748124273
2024,Air Force,12,9.198035816703236,8.5,5.0,12.0,0.4166666666666667,2023->2024,4.198035816703236
2024,Akron,12,3.15342173427394,2.5,4.0,12.0,0.3333333333333333,2023->2024,-0.8465782657260599
2024,Alabama,13,9.348386301788217,8.5,9.0,13.0,0.6923076923076923,2023->2024,0.34838630178821717
2024,App State,12,7.421480087413866,6.5,5.0,11.0,0.4545454545454545,2023->2024,2.4214800874138662
2024,Arizona,12,8.963517304643123,8.5,4.0,12.0,0.3333333333333333,2023->2024,4.963517304643123
2024,Arizona State,14,2.8823266637870586,2.5,11.0,14.0,0.7857142857142857,2023->2024,-8.117673336212942
2024,Arkansas,13,5.761268941705891,5.5,7.0,13.0,0.5384615384615384,2023->2024,-1.2387310582941087
2024,Arkansas State,13,6.05655244895033,5.5,8.0,13.0,0.6153846153846154,2023->2024,-1.9434475510496698
2024,Army,14,8.265517143082473,7.5,12.0,14.0,0.8571428571428571,2023->2024,-3.734482856917527
2024,Auburn,12,6.751825503763853,6.5,5.0,12.0,0.4166666666666667,2023->2024,1.751825503763853
2024,BYU,13,5.617084330562955,5.5,11.0,13.0,0.8461538461538461,2023->2024,-5.382915669437045
2024,Ball State,12,4.7777277325576675,4.5,3.0,12.0,0.25,2023->2024,1.7777277325576675
2024,Baylor,13,3.6929256713942835,3.5,8.0,13.0,0.6153846153846154,2023->2024,-4.307074328605717
2024,Boise State,14,8.86994693701011,8.5,12.0,14.0,0.8571428571428571,2023->2024,-3.130053062989891
2024,Boston College,13,5.029648778305384,4.5,7.0,13.0,0.5384615384615384,2023->2024,-1.9703512216946164
2024,Bowling Green,13,6.8308353269373345,6.5,7.0,13.0,0.5384615384615384,2023->2024,-0.16916467306266547
2024,Buffalo,13,5.500590143707344,4.5,9.0,13.0,0.6923076923076923,2023->2024,-3.4994098562926563
2024,California,13,6.471115392283919,5.5,6.0,13.0,0.4615384615384615,2023->2024,0.4711153922839193
2024,Central Michigan,12,3.964469558921156,3.5,4.0,12.0,0.3333333333333333,2023->2024,-0.03553044107884418
2024,Charlotte,12,2.939216018904795,2.5,5.0,12.0,0.4166666666666667,2023->2024,-2.060783981095205
2024,Cincinnati,12,4.523396625215543,3.5,5.0,12.0,0.4166666666666667,2023->2024,-0.4766033747844567
2024,Clemson,14,8.611461561880649,8.5,10.0,14.0,0.7142857142857143,2023->2024,-1.388538438119351
2024,Coastal Carolina,13,7.222208566496547,6.5,6.0,13.0,0.4615384615384615,2023->2024,1.2222085664965467
2024,Colorado,13,5.326680493344509,4.5,9.0,13.0,0.6923076923076923,2023->2024,-3.673319506655491
2024,Colorado State,13,6.166449373313271,5.5,8.0,13.0,0.6153846153846154,2023->2024,-1.833550626686729
2024,Duke,13,8.163422230771777,7.5,9.0,13.0,0.6923076923076923,2023->2024,-0.8365777692282226
2024,East Carolina,13,5.3238330592294405,4.5,8.0,13.0,0.6153846153846154,2023->2024,-2.6761669407705595
2024,Eastern Michigan,12,5.705894523429076,5.5,5.0,12.0,0.4166666666666667,2023->2024,0.7058945234290759
2024,Florida,13,5.470526351458512,4.5,8.0,13.0,0.6153846153846154,2023->2024,-2.5294736485414884
2024,Florida Atlantic,12,6.762157943367111,6.5,3.0,12.0,0.25,2023->2024,3.762157943367111
2024,Florida International,11,3.2732007724786145,2.5,4.0,12.0,0.3333333333333333,2023->2024,-0.7267992275213855
2024,Florida State,12,9.181142472816674,8.5,2.0,12.0,0.1666666666666666,2023->2024,7.181142472816674
2024,Fresno State,13,7.957258460788855,7.5,6.0,13.0,0.4615384615384615,2023->2024,1.9572584607888546
2024,Georgia,14,11.65076613702,11.5,11.0,14.0,0.7857142857142857,2023->2024,0.6507661370199997
2024,Georgia Southern,13,5.8412046195338965,5.5,8.0,13.0,0.6153846153846154,2023->2024,-2.1587953804661035
2024,Georgia State,12,5.8353098727350154,5.5,3.0,12.0,0.25,2023->2024,2.8353098727350154
2024,Georgia Tech,13,5.3448170900672345,4.5,7.0,13.0,0.5384615384615384,2023->2024,-1.6551829099327655
2024,Hawai'i,12,4.523674647537426,3.5,5.0,12.0,0.4166666666666667,2023->2024,-0.4763253524625739
2024,Houston,12,3.3327792586176597,2.5,4.0,12.0,0.3333333333333333,2023->2024,-0.6672207413823403
2024,Illinois,13,5.584180101404667,5.5,10.0,13.0,0.7692307692307693,2023->2024,-4.415819898595333
2024,Indiana,13,4.828790658755115,4.5,11.0,13.0,0.8461538461538461,2023->2024,-6.171209341244885
2024,Iowa,13,6.442683891367568,5.5,8.0,13.0,0.6153846153846154,2023->2024,-1.557316108632432
2024,Iowa State,14,8.749385588303804,8.5,11.0,14.0,0.7857142857142857,2023->2024,-2.250614411696196
2024,Jacksonville State,13,7.722130760536627,7.5,9.0,14.0,0.6428571428571429,2023->2024,-1.2778692394633726
2024,James Madison,13,10.9384295791927,10.5,9.0,13.0,0.6923076923076923,2023->2024,1.9384295791927002
2024,Kansas,12,8.326387912346263,7.5,5.0,12.0,0.4166666666666667,2023->2024,3.326387912346263
2024,Kansas State,13,10.0995199971445,9.5,9.0,13.0,0.6923076923076923,2023->2024,1.0995199971444993
2024,Kent State,12,2.5352030387617797,1.5,0.0,12.0,0.0,2023->2024,2.5352030387617797
2024,Kentucky,12,7.0476999140963645,6.5,4.0,12.0,0.3333333333333333,2023->2024,3.0476999140963645
2024,LSU,13,9.620335977464192,9.5,9.0,13.0,0.6923076923076923,2023->2024,0.6203359774641921
2024,Liberty,12,9.896047889423897,9.5,8.0,12.0,0.6666666666666666,2023->2024,1.8960478894238975
2024,Louisiana,13,7.69499028564933,7.5,10.0,14.0,0.7142857142857143,2023->2024,-2.3050097143506703
2024,Louisiana Tech,12,4.946037341040311,4.5,5.0,13.0,0.3846153846153846,2023->2024,-0.05396265895968888
2024,Louisville,13,7.9575731739094335,7.5,9.0,13.0,0.6923076923076923,2023->2024,-1.0424268260905665
2024,Marshall,13,5.512490870421684,4.5,10.0,13.0,0.7692307692307693,2023->2024,-4.487509129578316
2024,Maryland,12,8.255528293551738,7.5,4.0,12.0,0.3333333333333333,2023->2024,4.255528293551738
2024,Massachusetts,12,3.6305229154504177,3.5,2.0,12.0,0.1666666666666666,2023->2024,1.6305229154504177
2024,Memphis,13,8.4266063881461,7.5,11.0,13.0,0.8461538461538461,2023->2024,-2.5733936118539003
2024,Miami,13,8.673964507217693,8.5,10.0,13.0,0.7692307692307693,2023->2024,-1.3260354927823066
2024,Miami (OH),14,9.574327618458058,9.5,9.0,14.0,0.6428571428571429,2023->2024,0.5743276184580584
2024,Michigan,13,11.121194163322464,10.5,8.0,13.0,0.6153846153846154,2023->2024,3.121194163322464
2024,Michigan State,12,4.3117915667085365,3.5,5.0,12.0,0.4166666666666667,2023->2024,-0.6882084332914635
2024,Middle Tennessee,11,4.406372827401504,3.5,3.0,12.0,0.25,2023->2024,1.406372827401504
2024,Minnesota,13,5.341915499007277,4.5,8.0,13.0,0.6153846153846154,2023->2024,-2.6580845009927234
2024,Mississippi State,12,4.7837712058405994,4.5,2.0,12.0,0.1666666666666666,2023->2024,2.7837712058405994
2024,Missouri,13,10.358069905477866,9.5,10.0,13.0,0.7692307692307693,2023->2024,0.35806990547786555
2024,NC State,13,8.979295566452407,8.5,6.0,13.0,0.4615384615384615,2023->2024,2.9792955664524072
2024,Navy,13,4.706563410051316,4.5,10.0,13.0,0.7692307692307693,2023->2024,-5.293436589948684
2024,Nebraska,13,6.846328641524412,6.5,7.0,13.0,0.5384615384615384,2023->2024,-0.153671358475588
2024,Nevada,13,2.20090736845714,1.5,3.0,13.0,0.2307692307692307,2023->2024,-0.7990926315428601
2024,New Mexico,12,3.3926887259306118,2.5,5.0,12.0,0.4166666666666667,2023->2024,-1.6073112740693882
2024,New Mexico State,12,7.340631164933486,6.5,3.0,12.0,0.25,2023->2024,4.340631164933486
2024,North Carolina,13,8.961085245827535,8.5,6.0,13.0,0.4615384615384615,2023->2024,2.961085245827535
2024,North Texas,13,6.1006465344540155,5.5,6.0,13.0,0.4615384615384615,2023->2024,0.1006465344540155
2024,Northern Illinois,13,6.6843410328658805,6.5,8.0,13.0,0.6153846153846154,2023->2024,-1.3156589671341195
2024,Northwestern,12,4.566227354001868,4.5,4.0,12.0,0.3333333333333333,2023->2024,0.5662273540018683
2024,Notre Dame,16,11.955874169130174,11.5,14.0,16.0,0.875,2023->2024,-2.0441258308698256
2024,Ohio,14,8.53220487177586,8.5,11.0,14.0,0.7857142857142857,2023->2024,-2.4677951282241395
2024,Ohio State,16,12.164616292496918,11.5,14.0,16.0,0.875,2023->2024,-1.835383707503082
2024,Oklahoma,13,8.339887775509904,7.5,6.0,13.0,0.4615384615384615,2023->2024,2.3398877755099043
2024,Oklahoma State,12,7.56933579425681,7.5,3.0,12.0,0.25,2023->2024,4.56933579425681
2024,Old Dominion,12,4.1160310487374705,3.5,5.0,12.0,0.4166666666666667,2023->2024,-0.8839689512625295
2024,Ole Miss,13,9.591631205418702,9.5,10.0,13.0,0.7692307692307693,2023->2024,-0.40836879458129793
2024,Oregon,14,10.708706485930728,10.5,13.0,14.0,0.9285714285714286,2023->2024,-2.291293514069272
2024,Oregon State,12,9.034887856282747,8.5,5.0,12.0,0.4166666666666667,2023->2024,4.034887856282747
2024,Penn State,16,12.407217150342976,11.5,13.0,16.0,0.8125,2023->2024,-0.5927828496570235
2024,Pittsburgh,13,5.344563744047303,4.5,7.0,13.0,0.5384615384615384,2023->2024,-1.6554362559526972
2024,Purdue,12,3.4256137851914072,2.5,1.0,12.0,0.0833333333333333,2023->2024,2.4256137851914072
2024,Rice,12,5.822805258265583,5.5,4.0,12.0,0.3333333333333333,2023->2024,1.822805258265583
2024,Rutgers,13,6.747731775597821,6.5,7.0,13.0,0.5384615384615384,2023->2024,-0.25226822440217944
2024,SMU,14,9.531613812463652,9.5,11.0,14.0,0.7857142857142857,2023->2024,-1.468386187536348
2024,Sam Houston,12,4.393443082975521,3.5,10.0,13.0,0.7692307692307693,2023->2024,-5.606556917024479
2024,San Diego State,12,4.801669365197696,4.5,3.0,12.0,0.25,2023->2024,1.8016693651976956
2024,San José State,12,5.976848043302972,5.5,7.0,13.0,0.5384615384615384,2023->2024,-1.0231519566970277
2024,South Alabama,13,8.745894332721258,8.5,7.0,13.0,0.5384615384615384,2023->2024,1.7458943327212584
2024,South Carolina,13,6.207115247523178,5.5,9.0,13.0,0.6923076923076923,2023->2024,-2.792884752476822
2024,South Florida,13,6.65410368406279,6.5,7.0,13.0,0.5384615384615384,2023->2024,-0.3458963159372104
2024,Southern Miss,12,3.675728717483747,3.5,1.0,12.0,0.0833333333333333,2023->2024,2.675728717483747
2024,Stanford,12,3.044385003211749,2.5,3.0,12.0,0.25,2023->2024,0.04438500321174921
2024,Syracuse,13,6.125739026204716,5.5,10.0,13.0,0.7692307692307693,2023->2024,-3.874260973795284
2024,TCU,13,8.289638234798565,7.5,9.0,13.0,0.6923076923076923,2023->2024,-0.7103617652014353
2024,Temple,12,2.7752406385683726,2.5,3.0,12.0,0.25,2023->2024,-0.22475936143162745
2024,Tennessee,13,8.806495831840214,8.5,10.0,13.0,0.7692307692307693,2023->2024,-1.1935041681597856
2024,Texas,16,11.72218814837133,11.5,13.0,16.0,0.8125,2023->2024,-1.2778118516286696
2024,Texas A&M,13,8.644420151882999,8.5,8.0,13.0,0.6153846153846154,2023->2024,0.6444201518829988
2024,Texas State,13,8.089536221444082,7.5,8.0,13.0,0.6153846153846154,2023->2024,0.08953622144408158
2024,Texas Tech,13,8.075436965514166,7.5,8.0,13.0,0.6153846153846154,2023->2024,0.07543696551416623
2024,Toledo,13,9.788499652814306,9.5,8.0,13.0,0.6153846153846154,2023->2024,1.7884996528143056
2024,Troy,12,9.195239494273117,8.5,4.0,12.0,0.3333333333333333,2023->2024,5.1952394942731175
2024,Tulane,14,9.010105464353035,8.5,9.0,14.0,0.6428571428571429,2023->2024,0.010105464353035387
2024,Tulsa,12,4.913757096660854,4.5,3.0,12.0,0.25,2023->2024,1.913757096660854
2024,UAB,12,5.088208706122224,4.5,3.0,12.0,0.25,2023->2024,2.0882087061222236
2024,UCF,12,6.964555139953434,6.5,4.0,12.0,0.3333333333333333,2023->2024,2.9645551399534336
2024,UCLA,12,6.599807836736814,6.5,5.0,12.0,0.4166666666666667,2023->2024,1.5998078367368143
2024,UConn,13,5.008218614176371,4.5,9.0,13.0,0.6923076923076923,2023->2024,-3.9917813858236286
2024,UL Monroe,12,2.394212776745982,1.5,5.0,12.0,0.4166666666666667,2023->2024,-2.605787223254018
2024,UNLV,14,8.445346467735153,7.5,11.0,14.0,0.7857142857142857,2023->2024,-2.5546535322648474
2024,USC,13,6.012597115089851,5.5,7.0,13.0,0.5384615384615384,2023->2024,-0.987402884910149
2024,UTEP,11,3.5905493024009045,3.5,3.0,12.0,0.25,2023->2024,0.5905493024009045
2024,UTSA,12,8.566087350413868,8.5,7.0,13.0,0.5384615384615384,2023->2024,1.5660873504138682
2024,Utah,12,8.595817031365344,8.5,5.0,12.0,0.4166666666666667,2023->2024,3.5958170313653444
2024,Utah State,12,4.88258073161807,4.5,4.0,12.0,0.3333333333333333,2023->2024,0.88258073161807
2024,Vanderbilt,13,2.8570630012866687,2.5,7.0,13.0,0.5384615384615384,2023->2024,-4.142936998713331
2024,Virginia,12,3.301005746363258,2.5,5.0,12.0,0.4166666666666667,2023->2024,-1.6989942536367422
2024,Virginia Tech,13,8.599345609398199,8.5,6.0,13.0,0.4615384615384615,2023->2024,2.599345609398199
